id,name,parent_id,description,is_job_category,price_optional,sequence
621,"E-knjige za djecu",175,,0,1,0
620,"Edukativne i stručne e-knjige",175,,0,1,0
619,"PDF / ePub romani",175,,0,1,0
626,"Albumi i specijalna izdanja",176,,0,1,0
625,"Grafički romani i kolekcionarska izdanja",176,,0,1,0
624,Manga,176,,0,1,0
623,Stripovi,176,,0,1,0
629,"Edukativni materijali i setovi",177,,0,1,0
627,"Školske potrepštine",177,,0,1,0
628,"Udžbenici i radne sveske",177,,0,1,0
634,"Hobi priručnici",178,,0,1,0
630,"Katalozi proizvoda",178,,0,1,0
632,"Servisni i mehanički priručnici",178,,0,1,0
631,"Tehnički priručnici",178,,0,1,0
633,"Uputstva i vodiči za rad",178,,0,1,0
636,"Automoto magazini",179,,0,1,0
638,"Biznis i tehnologija",179,,0,1,0
641,"Hobi i specijalizovani časopisi",179,,0,1,0
637,"Kuhanje i dom",179,,0,1,0
635,"Moda i lifestyle magazini",179,,0,1,0
640,"Nauka i edukacija",179,,0,1,0
642,Ostalo,179,,0,1,0
639,"Sportski magazini",179,,0,1,0
646,"Džepna izdanja",180,,0,1,0
645,Eseji,180,,0,1,0
644,Poezija,180,,0,1,0
643,Putopisi,180,,0,1,0
647,"Stare i antikvarne knjige",180,,0,1,0
182,"Umjetničke slike",181,,0,1,1
186,"Skulpture i figure",181,,0,1,2
184,"Ikone i levhe",181,,0,1,3
183,"Fotografije i printovi",181,,0,1,4
185,"Posteri i plakati",181,,0,1,5
695,"Digitalna umjetnost",181,,0,1,6
694,"Ramovi i oprema za uokviravanje",181,,0,1,7
696,"Razni dekorativni predmeti",181,,0,1,8
187,"Tattoo i body art oprema",181,,0,1,9
188,Ostalo,181,,0,1,10
649,"Akrilne slike",182,,0,1,0
650,"Akvarel / vodene boje",182,,0,1,0
651,"Crteži i skice",182,,0,1,0
652,"Moderna i apstraktna umjetnost",182,,0,1,0
655,"Portreti i figure",182,,0,1,0
656,"Prilagođene slike po narudžbi",182,,0,1,0
653,"Realistične i pejzažne slike",182,,0,1,0
648,"Ulje na platnu",182,,0,1,0
660,"Arhitektura i ulice",183,,0,1,0
661,"Crno-bijela fotografija",183,,0,1,0
663,"Ograničene serije",183,,0,1,0
658,"Pejzaži i priroda",183,,0,1,0
659,Portreti,183,,0,1,0
662,"Štampani motivi / reprodukcije",183,,0,1,0
657,"Umjetničke fotografije",183,,0,1,0
666,"Islamske levhe",184,,0,1,0
669,"Izrada po narudžbi",184,,0,1,0
665,"Katoličke ikone",184,,0,1,0
664,"Pravoslavne ikone",184,,0,1,0
667,"Ručno rađene ikone i levhe",184,,0,1,0
668,"Štampane ikone i levhe",184,,0,1,0
676,"Edukativni posteri i karte",185,,0,1,0
670,"Filmovi i serije",185,,0,1,0
672,"Motivacioni i citati",185,,0,1,0
671,"Muzika i izvođači",185,,0,1,0
674,"Retro i vintage plakati",185,,0,1,0
675,"Sportski plakati",185,,0,1,0
673,"Umjetnički posteri",185,,0,1,0
684,"3D printane figure",186,,0,1,0
677,"Dekorativne skulpture",186,,0,1,0
680,"Drvene skulpture",186,,0,1,0
685,"Edukativni posteri i karte",186,,0,1,0
681,"Keramičke i glinene figure",186,,0,1,0
683,"Kolekcionarske figure",186,,0,1,0
678,"Metalne skulpture",186,,0,1,0
679,"Metalne skulpture",186,,0,1,0
682,"Staklene skulpture",186,,0,1,0
688,"Boje i pigmenti",187,,0,1,0
687,"Igle i patroni",187,,0,1,0
686,"Mašinice za tetoviranje",187,,0,1,0
691,"Oprema za pirsing",187,,0,1,0
690,"Šabloni i transfer papiri",187,,0,1,0
689,"Sredstva za sterilizaciju i njegu",187,,0,1,0
693,"Materijal za umjetnike",188,,0,1,0
692,"Umjetnički katalozi i knjige",188,,0,1,0
193,"Numizmatika (kovanice i novčanice)",189,,0,1,1
190,"Filatelija (poštanske marke i zbirke)",189,,0,1,2
192,"Militarija i vojni predmeti",189,,0,1,3
191,"Maketarstvo i modelarstvo",189,,0,1,4
194,"Figurice i statue",189,,0,1,5
199,"Sličice i albumi",189,,0,1,6
206,"Značke i bedževi",189,,0,1,7
197,"Religijski predmeti i ikonografija",189,,0,1,8
202,Suveniri,189,,0,1,9
195,"Plakete i medalje",189,,0,1,10
205,"Zastave i zastavice",189,,0,1,11
200,"Sportski pehari i oznake",189,,0,1,12
201,"Stare ulaznice i memorabilije",189,,0,1,13
203,"Tablice za vozila",189,,0,1,14
196,"Razglednice i čestitke",189,,0,1,15
207,"Žetoni i tokeni",189,,0,1,16
204,"Telefonske kartice",189,,0,1,17
198,"Salvete i suvenir papirni materijal",189,,0,1,18
208,"Ostalo kolekcionarstvo",189,,0,1,19
215,"Antik namještaj",209,,0,1,1
220,"Antik slike, gobleni i umjetnički predmeti",209,,0,1,2
214,"Antik nakit i satovi",209,,0,1,3
210,"Gramofoni i ploče",209,,0,1,4
211,"Antik keramika i staklo",209,,0,1,5
219,"Antik predmeti od metala",209,,0,1,6
213,"Antik predmeti, pribor i oprema",209,,0,1,7
221,"Antik uređaji i aparati",209,,0,1,8
212,"Knjige i dokumenti",209,,0,1,9
217,"Narodna nošnja i tekstil",209,,0,1,10
218,"Ponjave i dekorativni tkanini predmeti",209,,0,1,11
216,"Pisaće mašine",209,,0,1,12
222,Ostalo,209,,0,1,13
224,Namještaj,223,,0,1,1
226,"Kuhinja i kuhinjska oprema",223,,0,1,2
225,"Grijanje i hlađenje",223,,0,1,3
227,"Kupatilo i sanitarije",223,,0,1,4
229,"Vrt, biljke i vrtlarstvo",223,,0,1,5
3626,"Alati (ručni i električni)",223,,0,1,6
228,"Stolarija i drvena oprema",223,,0,1,7
3628,"Građevinski materijali i izolacija",223,,0,1,8
241,"Vodoinstalacije i oprema",223,,0,1,9
230,"Lampe i rasvjeta",223,,0,1,10
233,"Ćilimi, tepisi, etisoni i podne obloge",223,,0,1,11
240,"Tekstilni proizvodi (posteljina, zavjese, jastuci)",223,,0,1,12
234,"Dekoracije i ukrasi",223,,0,1,13
3627,"Boje, lakovi i ljepila",223,,0,1,14
236,"Keramičke pločice i zidne obloge",223,,0,1,15
231,"Bazeni i oprema za bazene",223,,0,1,16
3630,"Smart Home i automatizacija",223,,0,1,17
3631,"Solarni sistemi i energetika",223,,0,1,18
238,"Sigurnosni uređaji i alarmi",223,,0,1,19
235,"Filteri za vodu i pročišćivači",223,,0,1,20
239,"Sredstva i uređaji za čišćenje",223,,0,1,21
237,"Poštanska sandučad i kućna oprema",223,,0,1,22
242,Ostalo,223,,0,1,23
429,"Dnevni boravak",224,,0,1,0
433,"Enterijer za hodnike i predsob",224,,0,1,0
434,"Namještaj po mjeri",224,,0,1,0
435,Ostalo,224,,0,1,0
432,"Radne sobe i kancelarija",224,,0,1,0
430,"Spavaće sobe",224,,0,1,0
431,Trpezarije,224,,0,1,0
438,"Grijalice i radijatori",225,,0,1,0
436,"Klima uređaji",225,,0,1,0
439,"Peći na drva i peleti",225,,0,1,0
440,"Termostati i dodatna oprema",225,,0,1,0
437,Ventilatori,225,,0,1,0
442,"Kuhinjski elementi i ormarići",226,,0,1,0
446,"Mali kuhinjski aparati",226,,0,1,0
447,Ostalo,226,,0,1,0
443,"Radne ploče i kuhinjski otoci",226,,0,1,0
444,"Sudoperi i slavine",226,,0,1,0
445,"Ugradbeni aparati",226,,0,1,0
452,"Ogledala i dodaci",227,,0,1,0
451,"Ormarići i police za kupatilo",227,,0,1,0
450,"Tuševi, kade i tuš kabine",227,,0,1,0
449,"Umivaonici i slavine",227,,0,1,0
448,"WC šolje i pisoari",227,,0,1,0
456,"Drvene dekoracije i paneli",228,,0,1,0
457,"Namještaj po mjeri i dodatna oprema",228,,0,1,0
458,Ostalo,228,,0,1,0
454,"Prozori i prozorske klupice",228,,0,1,0
455,"Stepenice, rukohvati i gelende",228,,0,1,0
453,"Vrata i okviri",228,,0,1,0
463,"Baštenska dekoracija",229,,0,1,0
459,"Biljke, cvijeće i bonsai",229,,0,1,0
464,"Sistem za navodnjavanje i crpke",229,,0,1,0
460,"Sjeme i sadnice",229,,0,1,0
461,"Vrtni alati i pribor",229,,0,1,0
462,"Vrtni namještaj i garniture",229,,0,1,0
470,"Dekorativna rasvjeta i LED trakice",230,,0,1,0
471,"Ostala rasvjeta",230,,0,1,0
467,"Plafonska rasvjeta",230,,0,1,0
466,"Podne lampe i stalci",230,,0,1,0
465,"Stolne lampe i lampe za čitanje",230,,0,1,0
469,"Vanjska rasvjeta i vrtne lampe",230,,0,1,0
468,"Zidne lampe i reflektori",230,,0,1,0
472,Bazeni,231,,0,1,0
473,"Filteri i pumpe",231,,0,1,0
476,"Igračke i dodatna oprema",231,,0,1,0
474,"Oprema za održavanje",231,,0,1,0
475,"Pokrivači, tende i zaštitni sistemi",231,,0,1,0
479,"Etisoni i podne trake",233,,0,1,0
478,"Laminat, parketi i vinil",233,,0,1,0
480,"Protuklizne podloge i podloge za djecu",233,,0,1,0
481,"Samoljepljive pločice i dekorativni podovi",233,,0,1,0
477,"Tepisi i ćilimi",233,,0,1,0
483,"Ogledala i okviri",234,,0,1,0
486,"Sezonski ukrasi i tematski setovi",234,,0,1,0
485,"Svijećnjaci i lampe",234,,0,1,0
484,"Vaze, figurice i skulpture",234,,0,1,0
482,"Zidni ukrasi i slike",234,,0,1,0
488,"Filteri za frižidere",235,,0,1,0
487,"Filteri za kućne slavine",235,,0,1,0
490,"Patroni i zamjenski filteri",235,,0,1,0
489,"Pročišćivači i ionizatori",235,,0,0,0
495,"Mozaici i dekorativne pločice",236,,0,1,0
493,"Pločice za pod",236,,0,1,0
494,"Pločice za zid",236,,0,1,0
496,"Samoljepljive i privremene pločice",236,,0,1,0
498,"Kućni interfoni i zvona",237,,0,1,0
500,"Ostala kućna oprema",237,,0,1,0
497,"Poštanska sandučad",237,,0,1,0
499,"Sigurnosna vrata i brave",237,,0,1,0
502,"Alarmni sistemi i senzori",238,,0,1,0
503,"Detektori dima, plina i curenja vode",238,,0,1,0
504,"Sigurnosne brave i dodaci",238,,0,1,0
501,"Sigurnosne kamere",238,,0,1,0
508,"Četke, mopovi i pribor",239,,0,1,0
507,"Sredstva za čišćenje",239,,0,1,0
506,"Uređaji za pranje podova",239,,0,1,0
505,Usisivači,239,,0,1,0
512,"Jastuci za dekoraciju i sjedenje",240,,0,1,0
509,"Posteljina, popluni i jastuci",240,,0,1,0
511,"Prekrivači i navlake",240,,0,1,0
510,"Zavjese i rolete",240,,0,1,0
513,"Cijevi, fitinzi i ventili",241,,0,1,0
516,"Filteri i dodatna oprema",241,,0,1,0
517,"Ostala oprema",241,,0,1,0
515,"Rezervoari i bojleri",241,,0,1,0
514,"Slavine i pumpe",241,,0,1,0
3238,"Arhiviranje i kutije za uspomene",242,,0,1,1
3239,"Dekorativne korpe i kutije za odlaganje",242,,0,1,2
3240,"Dizajnerski detalji i statue",242,,0,1,3
3241,"Kante za smeće i vreće",242,,0,1,4
3242,"Kasice za štednju i sefovi za dom",242,,0,1,5
3243,"Mirisi za dom, svijeće i difuzori",242,,0,1,6
3244,"Otirači za ulazna vrata",242,,0,1,7
3245,"Ostali nepomenuti predmeti za domaćinstvo",242,,0,1,8
3246,"Osvježivači i odvlaživači vazduha (pasivni)",242,,0,1,9
3247,"Pepeljare i oprema za pušače",242,,0,1,10
3248,"Pribor za šivenje i krpljenje",242,,0,1,11
3249,"Satovi (Zidni i stoni)",242,,0,1,12
3250,"Sredstva za održavanje i poliranje namještaja",242,,0,1,13
3251,"Sredstva za zaštitu od insekata u domu",242,,0,1,14
3252,"Stalci za kišobrane i novine",242,,0,1,15
3253,"Vještačko cvijeće i ukrasne grane",242,,0,1,16
246,"Mliječni proizvodi",243,,0,1,1
245,"Životinjski proizvodi",243,,0,1,2
244,"Biljni proizvodi",243,,0,1,3
249,"Prerada hrane i konzervirani proizvodi",243,,0,1,4
250,"Ulja, začini i začinske smjese",243,,0,1,5
248,Pića,243,,0,1,6
247,"Dezerti i slastice",243,,0,1,7
251,"Paketi proizvoda i poklon setovi",243,,0,1,8
252,Ostalo,243,,0,1,9
2651,"Biljne kapi i tinkture",244,,0,1,1
2652,"Biljne masti i melemi",244,,0,1,2
2653,"Biljni ekstrakti i prahovi",244,,0,1,3
2654,"Biljni sirupi i eliksiri",244,,0,1,4
2655,"Čajne mješavine i monokomponentni čajevi",244,,0,1,5
2656,"Eterična ulja i aromaterapija",244,,0,1,6
2657,"Fitomedicina i biljni suplementi",244,,0,1,7
2658,"Hladno cijeđena biljna ulja",244,,0,1,8
2659,"Ljekovito bilje (Osušeno i rezano)",244,,0,1,9
2660,"Organski biljni namazi",244,,0,1,10
2661,"Ostali biljni proizvodi",244,,0,1,11
2662,"Prirodna biljna kozmetika",244,,0,1,12
2663,"Sirovine za izradu biljnih preparata",244,,0,1,13
2664,"Sjemenke i plodovi ljekovitog bilja",244,,0,1,14
2665,"Vegetarijanski i veganski biljni proizvodi",244,,0,1,15
2666,"Domuća mast i životinjska masnoća",245,,0,1,1
2667,"Inkapsulirani životinjski ekstrakti",245,,0,1,2
2668,"Jaja (Konzumna i rasplodna)",245,,0,1,3
2669,"Krzno i neobrađena koža",245,,0,1,4
2670,"Lanolin i derivati vune",245,,0,1,5
2671,"Mliječni proizvodi (Sir, kajmak, maslac)",245,,0,1,6
2672,"Mlijeko (Svježe i dugotrajno)",245,,0,1,7
2673,"Matična mliječ i pčelinji proizvodi",245,,0,1,8
2674,"Ostali životinjski proizvodi",245,,0,1,9
2675,"Pčelinji vosak i satne osnove",245,,0,1,10
2676,"Perje i pahuljice",245,,0,1,11
2677,"Riblja ulja i Omega-3 dodaci",245,,0,1,12
2678,"Rogovi, kosti i prirodni ukrasi",245,,0,1,13
2679,"Suhomesnati proizvodi i delikatesi",245,,0,1,14
2680,"Vuna i prirodna vlakna",245,,0,1,15
2681,"Životinjski kolagen i želatin",245,,0,1,16
2682,"Domaći i zanatski sirevi",246,,0,1,1
2683,"Jogurt i kiselo-mliječni napici",246,,0,1,2
2684,"Kajmak (Mladi i zreli)",246,,0,1,3
2685,"Kefir i probiotski mliječni proizvodi",246,,0,1,4
2686,"Kisela pavlaka i mileram",246,,0,1,5
2687,"Maslac i ghee (Prečišćeni maslac)",246,,0,1,6
2688,"Mlijeko u prahu i kondenzovano mlijeko",246,,0,1,7
2689,"Mliječni namazi i mliječni deserti",246,,0,1,8
2690,"Mladi sir i svježi sir",246,,0,1,9
2691,"Ostali mliječni proizvodi",246,,0,1,10
2692,"Ovčije i kozije mlijeko i prerađevine",246,,0,1,11
2693,"Pavlaka za kuhanje i šlag",246,,0,1,12
2694,"Sirni namazi i topljeni sirevi",246,,0,1,13
2695,"Surutka i mliječni proteini",246,,0,1,14
2696,"Tvrdi i polutvrdi sirevi (Trapist, Livanjski, Edamer)",246,,0,1,15
2697,"Bomboni i gumene bombone",247,,0,1,1
2698,"Čokolade i čokoladne table",247,,0,1,2
2699,"Čokoladne bananice i desertne barovi",247,,0,1,3
2700,"Domaći džemovi, marmelade i slatka",247,,0,1,4
2701,"Domaći kolači i sitni kolači",247,,0,1,5
2702,"Keksi, vafli i napolitanke",247,,0,1,6
2703,"Krofne i peciva sa punjenjem",247,,0,1,7
2704,"Lizalice i slatkiši za djecu",247,,0,1,8
2705,"Medenjaci i paprenjaci",247,,0,1,9
2706,"Ostali deserti i slastice",247,,0,1,10
2707,"Praline i bombonjere",247,,0,1,11
2708,"Puding, kreme i instant deserti",247,,0,1,12
2709,"Sladoledi i zamrznuti deserti",247,,0,1,13
2710,"Torte (Cijele i na parče)",247,,0,1,14
2711,"Tradicionalne agdinske slastice (Baklava, hurmašice)",247,,0,1,15
2712,"Zdravi slatkiši (Bez šećera i sirovi)",247,,0,1,16
2713,"Bezalkoholna gazirana pića",248,,0,1,1
2714,"Biljni čajevi i mješavine",248,,0,1,2
2715,"Craft piva i zanatske pivare",248,,0,1,3
2716,"Domaći i industrijski sokovi (100% voće)",248,,0,1,4
2717,"Domaće rakije i likeri",248,,0,1,5
2718,"Energetski napici i izotonici",248,,0,1,6
2719,"Gazirana i mineralna voda",248,,0,1,7
2720,"Kafa (Mljevena, u zrnu i kapsule)",248,,0,1,8
2721,"Ledeni čajevi i osvježavajući napici",248,,0,1,9
2722,"Ostala pića i napici",248,,0,1,10
2723,"Piva (Svijetla, tamna i bezalkoholna)",248,,0,1,11
2724,"Pribor i sirupi za pripremu pića",248,,0,1,12
2725,"Prirodna izvorska voda",248,,0,1,13
2726,"Sirupi na razblaživanje",248,,0,1,14
2727,"Vina (Crna, bijela i rose)",248,,0,1,15
2728,"Žestoka alkoholna pića (Viski, džin, votka)",248,,0,1,16
2729,"Ajvari i namazi od povrća",249,,0,1,1
2730,"Gotova jela u konzervi i tegli",249,,0,1,2
2731,"Konzervirana riba i morski plodovi",249,,0,1,3
2732,"Konzervirano meso i mesni doručak",249,,0,1,4
2733,"Konzervirano voće (Kompot)",249,,0,1,5
2734,"Kuhani paradajz i sosovi",249,,0,1,6
2735,"Masline i maslinovo ulje",249,,0,1,7
2736,"Ostala konzervirana hrana",249,,0,1,8
2737,"Paštete i mesni namazi",249,,0,1,9
2738,"Pečurke i gljive u salamuri",249,,0,1,10
2739,"Poluproizvodi za brzu pripremu",249,,0,1,11
2740,"Povrće u tegli (Krastavci, paprike, cvekla)",249,,0,1,12
2741,"Sirovine za konzerviranje (Konzervansi, soli)",249,,0,1,13
2742,"Slatka zimnica (Džemovi i marmelade)",249,,0,1,14
2743,"Turšija i fermentisano povrće",249,,0,1,15
2744,"Biljne masti i margarini",250,,0,1,1
2745,"Domaći i univerzalni dodaci jelima",250,,0,1,2
2746,"Egzotični i orijentalni začini",250,,0,1,3
2747,"Hladno cijeđena i ljekovita ulja",250,,0,1,4
2748,"Ljekovito bilje i sušeni začini",250,,0,1,5
2749,"Maslinovo ulje (Ekstra djevansko i rafinisano)",250,,0,1,6
2750,"Mješavine začina za meso i roštilj",250,,0,1,7
2751,"Mješavine začina za ribu i morske plodove",250,,0,1,8
2752,"Octovi i kiselinski dodaci (Jabuka, kvasina, balzamični)",250,,0,1,9
2753,"Ostala ulja i začini",250,,0,1,10
2754,"Paprika (Slatka, ljuta, dimljena, tucana)",250,,0,1,11
2755,"Papar i šarena zrna papra",250,,0,1,12
2756,"Soli (Morska, himalajska, začinjena)",250,,0,1,13
2757,"Suncokretovo i ostala jestiva ulja",250,,0,1,14
2758,"Umacu i sosovi kao dodaci jelima (Senf, majoneza, kečap)",250,,0,1,15
2759,"Začini za kolače i slastice (Cimet, vanilija, karanfilić)",250,,0,1,16
2760,"Dječiji poklon paketi i igračke",251,,0,1,1
2761,"Gastronomski (Gourmet) paketi hrane",251,,0,1,2
2762,"Higijenski setovi i setovi za brijanje",251,,0,1,3
2763,"Kolekcije čajeva i kafa sa šoljama",251,,0,1,4
2764,"Korporativni i poslovni poklon setovi",251,,0,1,5
2765,"Kozmetički setovi za njegu lica i tijela",251,,0,1,6
2766,"Limitirane edicije i kolekcionarski setovi",251,,0,1,7
2767,"Ostali paketi i setovi",251,,0,1,8
2768,"Parfemski setovi (Miris + losion)",251,,0,1,9
2769,"Poklon korpe sa voćem i delicijama",251,,0,1,10
2770,"Poklon paketi za bebe i novorođenčad",251,,0,1,11
2771,"Poklon setovi pića (Vino, viski, rakija)",251,,0,1,12
2772,"Setovi za aromaterapiju i opuštanje",251,,0,1,13
2773,"Setovi za kreativce i DIY projekte",251,,0,1,14
2774,"Wellness i SPA poklon paketi",251,,0,1,15
2775,"Ambalaža i vrećice za čuvanje hrane",252,,0,1,1
2776,"Dekoracije za torte i kolače (Jestive)",252,,0,1,2
2777,"Dijetalni i specijalizovani prehrambeni artikli",252,,0,1,3
2778,"Dodaci za pečenje (Prašak za pecivo, kvasac)",252,,0,1,4
2779,"Hrana za posebne medicinske potrebe",252,,0,1,5
2780,"Instant obroci i supe u vrećici",252,,0,1,6
2781,"Jestive boje i arome",252,,0,1,7
2782,"Kuhinjski pribor za jednokratnu upotrebu",252,,0,1,8
2783,"Led i rashladni ulošci za prenos hrane",252,,0,1,9
2784,"Oprema za serviranje i dekoraciju stola",252,,0,1,10
2785,"Ostali nepomenuti prehrambeni artikli",252,,0,1,11
2786,"Pribor za čišćenje i održavanje kuhinje",252,,0,1,12
2787,"Sredstva za dezinfekciju namirnica",252,,0,1,13
2788,"Sve za roštilj (Ugalj, potpaljivači)",252,,0,1,14
2789,"Upaljači i šibice za kuhinjsku upotrebu",252,,0,1,15
254,"Ručni satovi",253,,0,1,1
257,"Lančići i ogrlice",253,,0,1,2
258,Narukvice,253,,0,1,3
260,Prstenje,253,,0,1,4
259,Naušnice,253,,0,1,5
265,"Poluge i dukati",253,,0,1,6
264,"Kristali, drago i poludrago kamenje",253,,0,1,7
255,"Zidni i stoni satovi",253,,0,1,8
256,"Džepni satovi",253,,0,1,9
261,"Privjesci za nakit",253,,0,1,10
262,"Broševi i bedževi",253,,0,1,11
263,"Piercing nakit",253,,0,1,12
266,"Kutije i etui za satove i nakit",253,,0,1,13
268,"Repromaterijal za nakit",253,,0,1,14
267,"Dijelovi za satove",253,,0,1,15
269,"Pribor i alati za nakit i satove",253,,0,1,16
270,Ostalo,253,,0,1,17
272,"Karte za kino",271,,0,1,0
274,"Karte za koncerte",271,,0,1,0
273,"Karte za pozorišta",271,,0,1,0
275,"Karte za sportske događaje",271,,0,1,0
276,"Ostale karte i ulaznice",271,,0,1,0
733,"Alarmni sistemi",281,,0,1,0
735,"Detektori (dim, gas, CO2)",281,,0,1,0
732,"Kućne sigurnosne kamere",281,,0,1,0
734,"Video nadzor za domaćinstvo",281,,0,1,0
727,"Društvene igre",282,,0,1,0
731,"Igračke i zabavni predmeti",282,,0,1,0
730,"Oprema za kampiranje i boravak u prirodi",282,,0,1,0
726,"Party oprema",282,,0,1,0
728,"Rekviziti za rođendane i proslave",282,,0,1,0
729,"Sportska rekreativna oprema",282,,0,1,0
723,"Cigaretnici i etuiji",283,,0,1,0
722,"Kutije i futrole za cigarete",283,,0,1,0
724,"Lule i pribor za lule",283,,0,1,0
725,"Nargile i dodatna oprema",283,,0,1,0
720,Pepeljare,283,,0,1,0
721,"Upaljači i punjači",283,,0,1,0
403,"Aparati za kafu",388,,0,1,0
408,Blenderi,388,,0,1,0
407,"Dijelovi za kuhinjske aparate",388,,0,1,0
406,"Električni rezači",388,,0,1,0
405,"Električni šporeti",388,,0,1,0
404,"Frižideri i zamrzivači",388,,0,1,0
402,"Kuhala za vodu i filteri",388,,0,1,0
401,"Kuhinjske nape",388,,0,1,0
400,"Kuhinjski bojleri",388,,0,1,0
399,"Kuhinjski mikseri",388,,0,1,0
398,"Mašine za suđe",388,,0,1,0
397,"Mikrovalne pećnice",388,,0,1,0
396,"Pekači hljeba i peciva",388,,0,1,0
395,"Sokovnici / Cijedilice za voće",388,,0,1,0
394,Tosteri,388,,0,1,0
393,"Ugradbene ploče i pećnice",388,,0,1,0
391,"Ostali dijelovi",389,,0,1,0
392,"Veš mašine i sušilice",389,,0,1,0
3377,"Bidei (Stojeći i zidni)",389,,0,1,1
3378,"Daske za WC šolju (Klasične i Soft-close)",389,,0,1,2
3379,"Ispirne cijevi i pribor",389,,0,1,3
3380,"Monoblok WC setovi",389,,0,1,4
3381,"Ostala WC oprema i dijelovi",389,,0,1,5
3382,"Pametne (Smart) WC daske sa funkcijama",389,,0,1,6
3383,"Pisoari i prateća oprema",389,,0,1,7
3384,"Podgradni (Ugradbeni) vodokotlići",389,,0,1,8
3385,"Rezervni dijelovi za vodokotliće (Ventili, plovci)",389,,0,1,9
3386,"Tipke za aktivaciju ispiranja",389,,0,1,10
3387,"Vanjski vodokotlići (Visokomontažni i niskomontažni)",389,,0,1,11
3388,"WC šolje - Podne (Simplon/Baltik)",389,,0,1,12
3389,"WC šolje - Viseće (Konzolne)",389,,0,1,13
3416,"Apsorberi mirisa i vlage za uređaje",390,,0,1,1
3390,"Držači za toaletni papir",390,,0,1,1
3417,"Čistači i sredstva za održavanje tehnike",390,,0,1,2
3391,"Držači za peškire i kuke",390,,0,1,2
3418,"Dodatni pribor za bijelu tehniku",390,,0,1,3
3392,"Gume i dihtunzi za WC",390,,0,1,3
3419,"Filteri za vodu (za frižidere i aparate)",390,,0,1,4
3393,"Mirisi i osvježivači za WC šolju",390,,0,1,4
3420,"Mini-bar frižideri i rashladne vitrine",390,,0,1,5
3394,"Nosači i rukohvati za invalide",390,,0,1,5
3421,"Nosači i stalci za velike uređaje",390,,0,1,6
3395,"Ostala nepomenuta WC oprema",390,,0,1,6
3422,"Oprema za pametnu kuću (Smart home senzori)",390,,0,1,7
3396,"Oprema za ventilaciju toaleta",390,,0,1,7
3423,"Ostali nepomenuti uređaji bijele tehnike",390,,0,1,8
3397,"Podne rešetke i sifoni za toalet",390,,0,1,8
3424,"Podloške protiv vibracija (za veš mašine)",390,,0,1,9
3398,"Police i ormarići za toaletnu galanteriju",390,,0,1,9
3425,"Prenosivi (Portable) rashladni uređaji",390,,0,1,10
3399,"Sredstva za otčepljivanje i održavanje odvoda",390,,0,1,10
3426,"Regulatori i stabilizatori napona",390,,0,1,11
3400,"Stalci i četke za WC",390,,0,1,11
3427,"Rezervni dijelovi za bijelu tehniku",390,,0,1,12
3401,"Ugradbeni setovi za montažu sanitarija",390,,0,1,12
3428,"Vinske vitrine i hladnjaci za piće",390,,0,1,13
3402,"WC prostirke i tepisi",390,,0,1,13
3403,"Brinox (fleksibilna) crijeva za vodokotlić",391,,0,1,1
3404,"Dihtunzi i manžetne za WC šolju",391,,0,1,2
3405,"Ekscentri i adapteri za odvod",391,,0,1,3
3406,"Ispirne cijevi (Unutrašnje i vanjske)",391,,0,1,4
3407,"Mehanizmi za dvokoličinsko ispiranje",391,,0,1,5
3408,"Nosači i setovi za montažu konzolnih šolja",391,,0,1,6
3409,"Ostali sitni dijelovi za toalet",391,,0,1,7
3410,"Plovci za vodokotlić (Bočni i donji priključak)",391,,0,1,8
3411,"Podloške i ublaživači za WC daske",391,,0,1,9
3412,"Sifoni za pisoare i bidee",391,,0,1,10
3413,"Šarke i pribor za fiksiranje WC daske",391,,0,1,11
3414,"Ulazni i izlazni ventili za vodokotlić",391,,0,1,12
3415,"Zaptivne gume za ugradbene sisteme",391,,0,1,13
520,"Dekoracije i neklasifikovani predmeti",435,,0,1,0
519,"Kućni alati i dodaci",435,,0,1,0
518,"Ostali kućni uređaji",435,,0,1,0
544,"Akustične gitare",521,,0,1,0
545,"Bas gitare",521,,0,1,0
543,"Električne gitare",521,,0,1,0
546,"Pribor i dijelovi za gitare",521,,0,1,0
548,"Akustični klaviri",522,,0,1,0
547,"Digitalni klaviri",522,,0,1,0
550,"Pribor i pedale",522,,0,1,0
549,"Sintisajzeri i MIDI kontroleri",522,,0,1,0
551,"Akustični bubnjevi",523,,0,1,0
552,"Elektronski bubnjevi",523,,0,1,0
553,Perkusije,523,,0,1,0
554,"Trube, saksofoni, flaute, klarineti",524,,0,1,0
555,"Violine, violončela, kontrabasi",525,,0,1,0
556,"Harmonike, ukulele, sitar, didgeridoo",526,,0,1,0
557,"Kondenzatorski i dinamički mikrofoni",527,,0,1,0
558,"Stativi, pop filteri",527,,0,1,0
561,"Aktivni i pasivni zvučnici",528,,0,1,0
560,"Bas pojačala",528,,0,1,0
559,"Gitarska pojačala",528,,0,1,0
562,"Gitarske pedale",529,,0,1,0
563,Multi-efekti,529,,0,1,0
564,"DJ kontroleri",530,,0,1,0
565,"Mikset table",530,,0,1,0
566,"Turntable ploče i gramofoni",530,,0,1,0
567,"Audio interfejsi",531,,0,1,0
568,"Monitoring zvučnici",531,,0,1,0
569,"Pribor za snimanje",531,,0,1,0
3269,"Adapteri i pretvarači (Reduciri)",532,,0,1,1
