name,type,required,status,values,category_ids
"Model",dropdown,1,1,"Terex-Fuchs MHL320|Terex-Fuchs MHL331|Terex-Fuchs MHL340|Terex-Fuchs MHL350|Terex-Fuchs MHL360|Terex-Fuchs MHL370|Terex-Fuchs MHL380|Terex-Fuchs MHL390|Terex-Fuchs MHL434|Terex-Fuchs MHL454|Sennebogen 817|Sennebogen 818|Sennebogen 821|Sennebogen 822|Sennebogen 825|Sennebogen 830|Sennebogen 835|Sennebogen 840|Sennebogen 850|Sennebogen 855|Sennebogen 860|Sennebogen 870|Sennebogen 875|Sennebogen 880|Sennebogen 895|Putzmeister BSF|Putzmeister M24|Putzmeister M28|Putzmeister M31|Putzmeister M36|Putzmeister M38|Putzmeister M42|Putzmeister M46|Putzmeister M52|Putzmeister M58|Putzmeister M62|Putzmeister M70|Putzmeister Telebelt|Putzmeister Pumi|Putzmeister Mixokret|Schwing S24|Schwing S28|Schwing S31|Schwing S34|Schwing S36|Schwing S38|Schwing S39|Schwing S42|Schwing S43|Schwing S45|Schwing S47|Schwing S48|Schwing S52|Schwing S58|Schwing S61|Schwing S65|Schwing SP500|Schwing SP750|Schwing SP1000|Schwing SP1250|Schwing SP1500|Schwing SP2800|Schwing SP3800|Ammann ASC70|Ammann ASC100|Ammann ASC110|Ammann ASC130|Ammann ASC150|Ammann APH5030|Ammann APH6530|Ammann APF1033|Ammann AFW150|Ammann AFW270|Ammann AFW350|Ammann AFW500|Ammann ARS70|Ammann ARS121|Ammann ARS220|Ammann ARX12|Ammann ARX16|Ammann ARX26|Ammann ARX36|Ammann ARX40|Ammann ARX45|Ammann ARX90|Ammann ARX110|Potain MC85|Potain MC115|Potain MC125|Potain MC175|Potain MC205|Potain MC235|Potain MC275|Potain MC310|Potain MCT85|Potain MCT135|Potain MCT185|Potain MCT205|Potain MCT275|Potain MCT385|Potain MDT98|Potain MDT109|Potain MDT178|Potain MDT189|Potain MDT219|Potain MDT249|Potain MDT259|Potain MDT319|Potain MDT389|Potain MDT489|Potain MR90|Potain MR150|Potain MR205|Potain MR295|Potain MR418|Potain HUP32|Potain HUP40|Potain IGO13|Potain IGO21|Potain IGO32|Potain IGO36|Potain IGO50|Potain IGO T85|Potain IGO T99|Potain IGO T130|Potain Hup M28|Konecranes SMV4531|Konecranes SMV4535|Konecranes SMV5545|Konecranes SMV6060|Konecranes Liftace E5|Konecranes Liftace R5|Konecranes RTG|Konecranes RMG|Konecranes STS|Hyster H1.6|Hyster H2.0|Hyster H2.5|Hyster H3.0|Hyster H3.5|Hyster H4.0|Hyster H4.5|Hyster H5.0|Hyster H5.5|Hyster H6.0|Hyster H7.0|Hyster H8.0|Hyster H9.0|Hyster H10.0|Hyster H12.0|Hyster H13.0|Hyster H14.0|Hyster H16.0|Hyster H18.0|Hyster H20.0|Hyster H23.0|Hyster H25.0|Hyster H28.0|Hyster H32.0|Hyster H36.0|Hyster H40.0|Hyster H44.0|Hyster H48.0|Hyster H52.0|Yale ERP15|Yale ERP18|Yale ERP20|Yale ERP25|Yale ERP30|Yale ERP35|Yale GDP15|Yale GDP18|Yale GDP20|Yale GDP25|Yale GDP30|Yale GDP35|Yale GDP40|Yale GDP50|Yale GDP55|Yale GDP60|Yale GDP70|Yale GDP80|Yale GLP15|Yale GLP18|Yale GLP20|Yale GLP25|Yale GLP30|Yale GLP35|Yale GLP40|Yale GLP50|Yale GLP55|Yale GLP60|Yale GLP70|Yale GLP80|Yale MP16|Yale MP18|Yale MP20|Yale MP22|Yale MR14|Yale MR16|Yale MR18|Yale MR20|Yale MR25|Yale MO10|Yale MO15|Yale MO20|Yale MO25|Unesi model po želji","3505"
"Model",dropdown,1,1,"Shade 400|Shade 650|Shade 850|AMX 650|AMX 750|AMX 850|Adventure 850|Tomahawk 250|Tomahawk 400","3694"
"Model",dropdown,1,1,"Crossover 300|Interceptor 300|Hurricane 450|Conquest 600|Herchee","3695"
"Model",dropdown,1,1,"Cobra 400|Crossland 350|Crossland 400|Crossland 600|Overland 600","3696"
"Model",dropdown,1,1,"Orion 125|Orion 150|Orion 250|VRX 110|VRX 125|Commander 200","3697"
"Model",dropdown,1,1,"Alterra 300|Alterra 450|Alterra 600|Alterra 700|Wildcat|Wildcat XX|Prowler Pro|TRV 550|TRV 700","3698"
"Model",dropdown,1,1,"8x8 Frontier|8x8 Avenger|8x8 Conquest|Aurora|Argo LX","3699"
"Model",dropdown,1,1,"BS200AU|BS250|Explorer 300|S-8 200|BS150","3700"
"Model",dropdown,1,1,"Hunter 150|Hunter 200|Pathfinder 550|Beast 400","3701"
"Model",dropdown,1,1,"DS 650|Quest 650|Traxter (Classic)|Rally 200","3702"
"Model",dropdown,1,1,"Outlander 450|Outlander 570|Outlander 650|Outlander 850|Outlander 1000|Outlander MAX|Renegade 650|Renegade 1000|Maverick Trail|Maverick Sport|Maverick X3|Maverick R|Traxter HD5|Traxter HD8|Traxter HD10","3703"
"Model",dropdown,1,1,"CFORCE 450|CFORCE 520|CFORCE 600|CFORCE 625|CFORCE 850|CFORCE 1000|CFORCE EV110|UFORCE 600|UFORCE 800|UFORCE 1000|ZFORCE 550|ZFORCE 950|ZFORCE 1000","3704"
"Model",dropdown,1,1,"DL601|DL801|DL901|DL904|Centhor 700|Centhor 800","3705"
"Model",dropdown,1,1,"Liberty|Express|Freedom|RXV|TXT","3706"
"Model",dropdown,1,1,"G 520|G 625|G 450|G 600|G 725L|G 1000L|Copper 200|Copper 300","3707"
"Model",dropdown,1,1,"Forge 400|Forge 450|Forge 500|Forge 750|Sector 450|Sector 550|Sector 750|Sector 1000|HS 400|HS 500|HS 700","3708"
"Model",dropdown,1,1,"TRX 250 Recon|TRX 420 Rancher|TRX 500 Foreman|TRX 520 Foreman|TRX 680 Rincon|TRX 700XX|Pioneer 500|Pioneer 700|Pioneer 1000|Talon 1000","3709"
"Model",dropdown,1,1,"Hummer 125|Hummer 150|Hummer 200|Hummer 250|Electric Quad 2000W","3710"
"Model",dropdown,1,1,"TE 450 Rapier|TE 100|SF 50","3711"
"Model",dropdown,1,1,"Gator HPX|Gator TH|Gator TS|Gator TX|Gator XUV 550|Gator XUV 590|Gator XUV 825|Gator XUV 835|Gator XUV 855|Gator RSX","3712"
"Model",dropdown,1,1,"Brute Force 300|Brute Force 650|Brute Force 750|KFX 450R|KFX 700|Mule SX|Mule Pro-DX|Mule Pro-FX|Teryx KRX 1000|Teryx S","3713"
"Model",dropdown,1,1,"Dragon 250|Black Knight 250|Warrior 400","3714"
"Model",dropdown,1,1,"AU 110|AU 125|AU 150|AU 180|AU 200|Bull 150|Bull 200|A200|A300|S85|S110","3715"
"Model",dropdown,1,1,"RTV 400|RTV 500|RTV 900|RTV 1100|RTV 1140|RTV-X900|RTV-X1100|RTV-X1140","3716"
"Model",dropdown,1,1,"MXU 150|MXU 250|MXU 300|MXU 450|MXU 550|MXU 700|Maxxer 300|Maxxer 450|UXV 450|UXV 700","3717"
"Model",dropdown,1,1,"LH 300|LH 400|LH 500|LH 550|LH 650|LH 700|LH 1100|M550|M565|M570|M750|Promax 550|T-Boss 550","3718"
"Model",dropdown,1,1,"LX 200|LX 250|LX 300|X-Wolf 700|GA 200|GA 300","3719"
"Model",dropdown,1,1,"Pathcross 650|Pathcross 800|Pathcross 850|Pathcross 1000|Muddcross 1000|Workcross 650|Workcross 1000","3720"
"Model",dropdown,1,1,"Unesi model po želji|Nitro Motors|KXD|Hummer Style|Electric Quad","3721"
"Model",dropdown,1,1,"Sportsman 450|Sportsman 570|Sportsman 850|Sportsman 1000|Sportsman XP|Scrambler 850|Scrambler 1000|Ranger 570|Ranger 1000|Ranger XP 1000|RZR 200|RZR Trail|RZR Turbo R|RZR Pro R|RZR XP|General XP","3722"
"Model",dropdown,1,1,"Snarler AT6 S|Snarler AT6 L|Snarler AT5|Fugleman UT10|Villain SX10","3723"
"Model",dropdown,1,1,"ST-9E|ST-250|XY250ST|XY200ST|SR250","3724"
"Model",dropdown,1,1,"KingQuad 400|KingQuad 450|KingQuad 500|KingQuad 700|KingQuad 750|LTZ 400|LTR 450|Ozark 250","3725"
"Model",dropdown,1,1,"Blade 425|Blade 550|Blade 600|Blade 1000|Target 600","3726"
"Model",dropdown,1,1,"Grizzly 350|Grizzly 450|Grizzly 700|Kodiak 450|Kodiak 700|Raptor 250|Raptor 350|Raptor 660|Raptor 700|YFZ 450R|Wolverine RMAX|Wolverine X2|Viking|Blaster 200|Banshee 350","3727"
"Model",dropdown,1,1,"ZS200|ZS250|Zong Quad 250","3728"
"Model",dropdown,1,1,"RS 50|RS 125|RS 660|RSV4|Tuono 660|Tuono V4|Dorsoduro 750|Dorsoduro 900|Tuareg 660|Pegaso 650|Shiver 750|SR 50|SR GT 200|Scarabeo","3119"
"Model",dropdown,1,1,"BT49QT-9|BT49QT-12|BT50QT|Rocky|Tanco|Speedy|Rebel","3120"
"Model",dropdown,1,1,"TRK 502|TRK 502 X|TRK 702|TRK 702 X|Leoncino 500|Leoncino 800|BN 125|BN 302|TNT 125|Imperiale 400|752 S","3121"
"Model",dropdown,1,1,"RR 2T 300|RR 4T 350|RR 4T 430|RR 4T 480|Xtrainer 300|RR 50|RR 125 LC|Alp 4.0","3122"
"Model",dropdown,1,1,"R 1200 GS|R 1250 GS|R 1300 GS|R 1200 GS Adventure|R 1250 GS Adventure|S 1000 RR|S 1000 XR|F 800 GS|F 850 GS|F 900 XR|G 310 GS|R 18|R nineT|K 1600 GTL|C 400 X|C 650 GT","3123"
"Model",dropdown,1,1,"Mito 125|Elephant 900|Raptor 650|Raptor 1000|Canyon 500|Primavera","3124"
"Model",dropdown,1,1,"450MT|800MT|650MT|700CL-X|450SR|300SR|250NK|650NK|800NK|700MT|150SC|300CL-X","3125"
"Model",dropdown,1,1,"Senda 50|Senda DRD|GPR 50|GPR 125|Terra 125|GP1|Variant","3126"
"Model",dropdown,1,1,"Monster|Multistrada V2|Multistrada V4|Multistrada 1200|Multistrada 1260|Panigale V2|Panigale V4|Diavel V4|Streetfighter V2|Streetfighter V4|Scrambler|DesertX|Hypermotard 950|848|1098|1198","3127"
"Model",dropdown,1,1,"Caballero 125|Caballero 500|Caballero 700|Issimo|XE 125|XEF 250|Enduro 50","3128"
"Model",dropdown,1,1,"EC 250|EC 300|EC 350F|EX 300|MC 125|MC 250F|MC 450F|ES 700|SM 700","3129"
"Model",dropdown,1,1,"Runner 50|Runner 125|Runner 200|Nexus 250|Nexus 500|GP 800|Fuoco 500|DNA 50|Stalker 50","3130"
"Model",dropdown,1,1,"Sportster S|Iron 883|Forty-Eight|Nightster|Pan America 1250|Fat Boy|Street Bob|Road King|Street Glide|Ultra Limited|Heritage Classic|V-Rod|Breakout","3131"
"Model",dropdown,1,1,"CRF1100L Africa Twin|CRF1000L Africa Twin|CB500X|CB500F|CB650R|CBR600RR|CBR1000RR Fireblade|NC750X|Transalp XL750|X-ADV 750|Forza 350|Forza 750|PCX 125|SH 150|Gold Wing|Shadow 750|Hornet CB600F|Hornet CB750|CBR 600 F|VFR 800|Varadero 1000","3132"
"Model",dropdown,1,1,"FE 350|FE 450|FE 501|TE 250|TE 300|FS 450|FS 650","3133"
"Model",dropdown,1,1,"701 Supermoto|701 Enduro|Norden 901|Svartpilen 125|Svartpilen 401|Vitpilen 401|TE 300|FE 350|FE 450|FC 250|FC 450","3134"
"Model",dropdown,1,1,"GT 250 Comet|GT 650 Comet|GV 250 Aquila|GV 650 Aquila|ST7|RT 125","3135"
"Model",dropdown,1,1,"Scout|Scout Bobber|Chief|Chieftain|Roadmaster|Challenger|FTR 1200|Springfield|Pursuit","3136"
"Model",dropdown,1,1,"350/634|350/638|350/640|250/353|350 OHC|RVM 500 Adventure|Babeta","3137"
"Model",dropdown,1,1,"Z650|Z900|Z1000|Ninja 400|Ninja 650|Ninja ZX-6R|Ninja ZX-10R|Versys 650|Versys 1000|Vulcan S|Ninja H2|ER-6n|KLE 500|KLR 650|KX 250F|KX 450F|ZZR 1400","3138"
"Model",dropdown,1,1,"Superlight 125|RKF 125|TX 125|RKR 125|Cityblade|Hurricane 50|Focus 50","3139"
"Model",dropdown,1,1,"125 Duke|390 Duke|790 Duke|890 Duke|990 Duke|1290 Super Duke R|390 Adventure|790 Adventure|890 Adventure|1290 Super Adventure S|1290 Super Adventure R|EXC 300 TPI|EXC-F 350|SX 125|SX-F 450|SMC R 690|RC 390","3140"
"Model",dropdown,1,1,"AK 550|Agility 50|Agility 125|Downtown 350|X-Town 300|People S|XCiting 400|Like 125|CV3|Super 9","3141"
"Model",dropdown,1,1,"V-Special 50|V-Special 125|V-Special 200|G350 Special|X125|X300","3142"
"Model",dropdown,1,1,"Madison 125|Mission 125|Drakon 125|XTM 125|XSM 125|Spectre GP 125|F12 Phantom|F15 Firefox","3143"
"Model",dropdown,1,1,"V7 Stone|V7 Special|V85 TT|V9 Roamer|V9 Bobber|V100 Mandello|California 1400|Griso|Stelvio 1200|Breva 750","3144"
"Model",dropdown,1,1,"X-Cape 650|Seiemmezzo STR|Seiemmezzo SCR|Corsaro 1200|Milano 1200|Corsaro Ti200","3145"
"Model",dropdown,1,1,"Brutale 800|Brutale 1000|F3 675|F3 800|F4 1000|Dragster 800|Turismo Veloce 800|Superveloce 800|Rush 1000","3146"
"Model",dropdown,1,1,"ETZ 125|ETZ 150|ETZ 250|ETZ 251|TS 250|Baghira 660|RT 125|Skorpion 660","3147"
"Model",dropdown,1,1,"Commando 961|Dominator|V4SS|V4CR","3148"
"Model",dropdown,1,1,"AJS|Barton|Brixton|Herald|Junak|Lexmoto|Mondial|Rieju|Sur-Ron|Talaria|UM Motorcycles|Zongshen","3149"
"Model",dropdown,1,1,"Kisbee 50|Django 125|Speedfight 4|Tweet 125|XP400|Metropolis 400|Pulsion 125|Citystar 125|Ludix|V-clic","3150"
"Model",dropdown,1,1,"Beverly 300|Beverly 400|Liberty 50|Liberty 125|Medley 125|Medley 150|MP3 300|MP3 500|MP3 530|Zip 50|Typhoon 50|X10 350|Free 50","3151"
"Model",dropdown,1,1,"Pony Express|Maxi S|Maxi N|Monza|Cobra|MS 50|Puch G","3152"
"Model",dropdown,1,1,"SRT 800|SRT 700|SRK 700|SRK 400|SRV 300|SRV 550|FORT 350|ATR 125","3153"
"Model",dropdown,1,1,"Himalayan 411|Himalayan 450|Meteor 350|Interceptor 650|Continental GT 650|Classic 350|Classic 500|Bullet 500|Shotgun 650|Super Meteor 650","3154"
"Model",dropdown,1,1,"SE 300 Factory|SE-F 300 Factory|SE-F 450 Factory|125 TY|50 SM-R|300 ST","3155"
"Model",dropdown,1,1,"GSX-R 600|GSX-R 750|GSX-R 1000|GSX-S 750|GSX-S 1000|V-Strom 650|V-Strom 1050|V-Strom 800DE|Hayabusa|SV 650|GSX-8S|GSX-8R|Burgman 400|Burgman 650|RM-Z 250|RM-Z 450|DR-Z 400|Bandit 650|Intruder M1800R","3156"
"Model",dropdown,1,1,"Jet 14|Jet X|Joyride 300|ADX 125|Cruisym Alpha 300|Maxsym TL 508|Symphony ST|Fiddle IV|Orbit III|Mio 50","3157"
"Model",dropdown,1,1,"Delivery 50|Express 50|Bullet 50|Tapo 50|101R 50","3158"
"Model",dropdown,1,1,"APN 4|APN 6|APN 7|Automatic A3|Automatic A35|Colibri|CTX 80|BT 50|E90 Elektron|Hip Hop|Revival|Sprint|Targa|Torion|XL 25","3159"
"Model",dropdown,1,1,"Tiger 900|Tiger 1200|Tiger Sport 660|Trident 660|Street Triple 765|Speed Triple 1200|Bonneville T100|Bonneville T120|Scrambler 900|Scrambler 1200|Rocket 3|Thruxton RS|Daytona 675","3160"
"Model",dropdown,1,1,"Primavera 50|Primavera 125|Sprint 50|Sprint 125|GTS 125|GTS 300 Super|GTV 300|Vespa Elettrica|PX 125|PX 150|VBA|VBB|ET2|ET4","3161"
"Model",dropdown,1,1,"Gunner|Hammer|High-Ball|Judge|Vegas 8-Ball|Octane|Cross Country|Vision|Magnum","3162"
"Model",dropdown,1,1,"DS525X|DS900X|AC525|SR4 Max|RR525|300 Rally|300AC|500DS|650DS|ER10 Electric","3163"
"Model",dropdown,1,1,"MT-07|MT-09|MT-10|MT-03|MT-125|YZF-R1|YZF-R6|YZF-R7|Ténéré 700|Tracer 7|Tracer 9|XMAX 125|XMAX 300|TMAX 560|XSR 700|XSR 900|YZ 250F|YZ 450F|PW50|Virago 535|DragStar 650|Fazer FZ6","3164"
"Model",dropdown,1,1,"ZT310-T|ZT310-X|ZT310-R|ZT350-GK|ZT125-U|ZT125-G1|ZT350-V|ZT350-T2|ZT155-G1","3165"
"Model",dropdown,1,1,"Superclass|Superclass 1.2L Ti-VCT|Sherpa|Sherpa 1.6 Ti-VCT","3506"
"Model",dropdown,1,1,"ZR 120|ZR 200|ZR 6000|ZR 8000|ZR 9000 Thundercat|M 6000|M 8000|M 9000|Alpha One|Hardcore|Blast|Riot|Pantera|Bearcat 2000|Bearcat 7000","3507"
"Model",dropdown,1,1,"Elite|Traxter Snow|Skandic (Classic)|Formula|Grand Touring (Classic)","3508"
"Model",dropdown,1,1,"Trackmaster|SnowCloud","3509"
"Model",dropdown,1,1,"PistenBully 100|PistenBully 400|PistenBully 600|PistenBully 600 Polar|PistenBully 600 E+|PistenBully Canyon|PB 200|PB 300|PistenBully Paana","3510"
"Model",dropdown,1,1,"LH 500|Leitwolf|Bison|Husky|LH 400","3511"
"Model",dropdown,1,1,"BoonDocker|Rave|Xterrain|49 Ranger|59 Ranger|69 Ranger|Commander|Adventure|Xtrim|600 ACE|850 E-TEC","3512"
"Model",dropdown,1,1,"Unesi model po želji|Taiga|Buran|Ockelbo|Ariel|Sno-Jet","3513"
"Model",dropdown,1,1,"RMK 650|RMK 850|PRO RMK|Khaos|Switchback|Indy|Indy XC|Indy VR1|Voyageur|Titan|SKS|600 Dragon|800 Assault|Rush","3514"
"Model",dropdown,1,1,"Leitwolf|Bison|Bison X|Husky|Everest|Sherpa (RatraK)|Go-Tract","3515"
"Model",dropdown,1,1,"Summit|Summit Expert|Freeride|Renegade|Backcountry|MXZ|Expedition|Skandic|Tundra|Grand Touring|850 E-TEC Turbo R|600 EFI","3516"
"Model",dropdown,1,1,"SnowRabbit 3|SnowRabbit X","3517"
"Model",dropdown,1,1,"Sidewinder|Sidewinder M-TX|Sidewinder B-TX|SRViper|Mountain Max|Transporter 600|Transporter 800|Venture|Viking 540|VK Professional II|Apex|Phazer|SnoScoot","3518"
"Model",dropdown,1,1,"T4|T6|T6 E6|VLRB|VLRA|VLRA 2|ALTV|ACMAT TPK|TPK 4.20|TPK 4.30|TPK 6.40|TPK 6.60|VLTT|Bastion|Bastion HM|Bastion Patsas|Masstech","1441"
"Model",dropdown,1,1,"Matador|Matador Mark II|Matador III|Marshal|Mammoth|Mammoth Major|Mercury|Majestic|Mandator|Militant|Monarch|Mustang|Marathon|Mogul|AEC 0853|AEC 0859|AEC 690|AEC Routemaster|AEC Regal","1440"
"Model",dropdown,1,1,"Marruá|Marruá AM 100|Marruá AM 200|Marruá AM 300|Marruá AM 400|A7500|A8700|A9500|10000|11000|12000|13000|14000|15000|17000|21000|26000|31000|35000|MA 8.5|MA 9.0|MA 10.0|MA 11.0|MA 11.5|MA 13.0|MA 17.0|MA 21.0|Tector|Iguaçu|Worker","1443"
"Model",dropdown,1,1,"A25|A30|A35|A40|A45|A60|B30|B35|B40|B45|D250|D300|D350|D400|Dumper|Off-road Truck|Rigid Dump Truck|RDT|RA25|RA30|RA35","1444"
"Model",dropdown,1,1,"Model AA|Model B|Model BB|Model C|Model D|Model DC|Model E|Model F|Model K|Model M|Model T|Classic Truck|Continental|Conestoga|Scout","1445"
"Model",dropdown,1,1,"Humvee|HMMWV|M35|M54|M809|M911|M915|M916|M917|M918|M920|M939|M998|M1070|M1074|M1075|M1078|M1083|M1084|M1085|M1088|M1089|M1090|M1091|M1092|M1093|M1094|M1095|M1096|M1120|M1140|FMTV|LMTV|MTV|HEMTT|HET|PLS|LVSR|JLTV|Family of Medium Tactical Vehicles","1446"
"Model",dropdown,1,1,"F-15|AMO-2|AMO-3|AMO-F15|AMO-4|ZIS-5|ZIS-6|ZIS-8|ZIS-10|ZIS-11|ZIS-12|ZIS-13|ZIS-14|ZIS-15|ZIS-16|ZIS-21|ZIS-22|ZIS-30|ZIS-32|ZIS-33|ZIS-36|ZIS-41|ZIS-42|ZIS-43|ZIS-44|ZIS-50|ZIS-120|ZIS-121|ZIS-127|ZIS-150|ZIS-151|ZIS-154|ZIS-155|ZIS-156|ZIS-157|ZIL-130|ZIL-131|ZIL-133|ZIL-157|ZIL-164|ZIL-4331|ZIL-5301","1447"
"Model",dropdown,1,1,"Model 10|Model 15|Model 20|Model 25|Model 30|Model 35|Model 40|Model 50|Model 60|Model 80|Model 100|Classic Armleder|Armleder Standard|Motor Truck|Trailer Truck","1448"
"Model",dropdown,1,1,"Van|Bus|Electric Chassis|Arrival Van|Arrival Bus|Arrival Car|Arrival Small Van|Arrival XL Van","1449"
"Model",dropdown,1,1,"Dost|Dost Plus|Dost Strong|Partner|Partner M|Ecomet|Ecomet Star|U-Truck|Captain|Captain 12|Captain 14|Captain 17|Captain 19|Captain 25|Intra-V10|Intra-V30|Intra-V50|3118|3119|3138|4023|4223|4228|4923|4928|5528|5548","1450"
"Model",dropdown,1,1,"Electric Delivery Van|City Truck|Atom|Class 3|Class 4|Class 5|Class 6|Class 7|Class 8|T4|T6|T8","1451"
"Model",dropdown,1,1,"A10|A15|A16|A18|A20|A21|A22|A25|A30|A31|A35|A40|A50|D45|D55|D65|D75|D85|D90|D100|D105|D115|D120|D130|D145|D200|D220|D280|D300|S65|S95|S115|S135|L50|L75|L95|L115|L145","1452"
"Model",dropdown,1,1,"B1000|B1000-1|B1000-2|S4000|S4000-1|S4500|V501|V901|V901/2|IFA W50|IFA L60|IFA H6|IFA H3A|IFA G5|IFA S4000|IFA Multicar","1453"
"Model",dropdown,1,1,"7540|7545|7547|7548|7549|7555|7557|7560|75131|75135|75139|75145|75170|75180|75303|75306|75309|75310|75311|75312|75313|75315|75316|75317|75320|75501|75570|75580|75581|75583|75584|75585|75586|75587|75588|75589|75590|75591|75592|75593|75594|75595|75596|75597|75600|75601|75710 (World Largest)|75710 Mega|220|220E|221|7513|7519|7521|7523|7526|7527|7528|7529|7530|7531|7532","1454"
"Model",dropdown,1,1,"Model A|Model A-2|Model A-3|Model B|Model B-2|Model C|Model E|Model E-2|Model F|Model G|Model H|Bussing NAG|NAG 500|NAG 900|S4500|S6500|S8000|S10000|Commodore|Supercargo|Trambus|Präfekt|Senator|Delphin|Consul","1455"
"Model",dropdown,1,1,"610|712|712E|814|814R|914|914R|914C|1114|1114R|1117|1214|1214R|1214C|1217|1217C|1217R|1417|1517|1617|1617R|1617C|1617T|1718|1718R|1722|1722R|1723|1728|1928|1932|2325|2423|2428|2432|2533|2628|2633|2638|2726|2729|2932|3123|3123R|3128|3131|3132|3133|4023|4023T|4032|4133|4423|4923|4928|5528|5528T|6328|6333|7133|8133|8233|Cargo|Cargo R|Cargo C|Cargo T","1456"
"Model",dropdown,1,1,"Leoncino|Tigrotto|Cerbiatto|Daino|Esagamma|Visconteo|Sforzesco|Civetta|Sarenne|AE120|AE145|AE180|AE220|AE260|AE350|AS260|AS350|CM50|CM52|CM55|CM60|CM80|CM90|CM200|CM260|CM270|CP300|CP350|CR300|ER150|ER180|TL50|TL90|TL10","1457"
"Model",dropdown,1,1,"F22|F24|F30|F35|F50|F65|F75|F100|F120|F150|F170|F200|F250|F300|F300 4x4|F350|FX100|FX150|FX200|FX250|FX300|FL6|FL7|FL10|FL12|FM7|FM9|FM12|FM340|FM440|FMX|FH12|FH16|NH12|NL10|NL12|B10M|B12|B7R|B9|B11R","1458"
"Model",dropdown,1,1,"Brutt|Etraco|Multiplex|FL20|FL30|FN16|FN20|FS10|FS16|FS20|FS24|FT16|FT20|FT24|FT28|FT32|FT36|FT40|G-880|G-89|N500|N800|N88|TDKW|TL20|TL30|TL44|TLF|TR40|TR44|TR50|TR60|VFT30|VFS32|VFT45|Ecotrans|Gigant|Mammut|Strassenroller","1459"
"Model",dropdown,1,1,"Model K|Model L|Model M|Model R|Model S|Model SD|Model T|Model U|Model V|Series 20|Series 30|Series 40|Series 50|Series 60|Series 70|Series 80|White 3000|White 4000|White 5000|White 6000|White 7000|White 9000|Autocar|Autocar DC|Autocar ACL|Road Boss|Road Commander|Road Xpeditor|Construcktor|Integral Sleeper|Western Star 4700|Western Star 4800|Western Star 4900|Western Star 5700|Western Star 6900","1460"
"Model",dropdown,1,1,"5000|6000|7000|8000|10000|BS 16|BS 19|BS 110|BS 111|BS 116|BS 19L|G 270|G 280|G 290|G 310|G 330|G 340|G 360|G 400|G 450|G 460|G 480|G 520|L 70|L 80|L 90|L 100|L 110|L 120|L 130|L 140|L 150|LU 11|Commodore|Burglöwe|Delphin|VB 100|VB 120|VB 130|VB 140|EB 100|EB 110","1461"
"Model",dropdown,1,1,"T3|T4|T5|T6|T7|T8|T9|T10|T11|T12|T13|T14|T15|T16|T17|T18|T19|T20|ETP3|ETT3|ETT7|8TT|9TT|11TT|13TT|15TT|17TT|19TT|P80|P100|P120|P140|P160|P180|P200|P220|P240|P260|P280|P300|P350|P400|P450|P500|TH22|TH25|TM30|TM40|TM50|TM60|TM80|TM100","1462"
"Model",dropdown,1,1,"TD 100|TD 110|TD 120|TD 130|TD 140|TD 150|TD 160|TD 170|TD 180|TDA 140|TDA 150|TDA 160|TDA 170|TDA 180|TDI 130|TDI 140|TDI 150|TDI 160|TDI 170|TDI 180|TDI 190|TDI 200|TS 100|TS 110|TS 120|TSA 110|TSA 120|MF 200|MF 220|MF 240|MF 260|MF 280|MF 300|MT 200|MT 220|MT 240|MT 260|MT 280|MT 300|MT 350|MT 400|MT 450|MT 500","1463"
"Model",dropdown,1,1,"Silverado 1500|Silverado 1500HD|Silverado 2500|Silverado 2500HD|Silverado 3500|Silverado 3500HD|Silverado 4500HD|Silverado 5500HD|Silverado 6500HD|Silverado EV|Colorado|Colorado ZR2|Express 1500|Express 2500|Express 3500|Express Cutaway|Kodiak C4500|Kodiak C5500|Kodiak C6500|Kodiak C7500|Kodiak C8500|LCF 3500|LCF 4500|LCF 5500|LCF 6500|Low Cab Forward|C10|C20|C30|C40|C50|C60|C65|C70|K10|K20|K30|S-10|W3500|W4500|W5500|W6500|NPR|NPR-HD|NQR|NRR","1464"
"Model",dropdown,1,1,"Acadiane|AZU|AU|AZL|AZU 250|AZU 350|Berlingo|Berlingo L1|Berlingo L2|Berlingo Van|Berlingo Electric|ë-Berlingo|C15|C15D|C15E|C25|C25D|C25 TD|C32|C35|Dispatch|DS23 Break|HY|H|HZ|HW|Type 23|Type 32|Type 45|Type 46|Type 55|Type H|TUB|TUC|Jumpy|Jumpy L1|Jumpy L2|Jumpy L3|Jumpy XL|ë-Jumpy|Jumper|Jumper L1|Jumper L2|Jumper L3|Jumper L4|ë-Jumper|Nemo|Nemo Van|Relay|SpaceTourer|Traction Avant Commerciale","1465"
"Model",dropdown,1,1,"Crown|Firecoach|Super Dragon|School Bus|Crown Supercoach|Crown Firecoach|Model 400|Model 500|Model 600|Model 700|Model 800|Model 900|A-56|A-57|A-59|A-61|C-57|C-58|C-59|C-61|CSA|CSV|TSA|TSV","1466"
